,iqr-Outlier,iqr-Prob,ifor-Score,ifor-Outlier,ifor-Prob,lof-Score,lof-Outlier,lof-Prob,ocsvm-Score,ocsvm-Outlier,svm-Prob,outlier,actual Outlier
2770,1,Likely an Outlier,0.18518314840788108,1,Likely an Outlier,0.9090101494093471,1,Likely no Outlier,9.901917601213382,1,likely no Outlier,1, an Outlier
2769,1,Likely an Outlier,0.1802965268809194,1,Likely an Outlier,0.9753593311695845,1,Likely no Outlier,9.902080555413475,1,likely no Outlier,1, an Outlier
2768,1,Likely an Outlier,0.18380270054883907,1,Likely an Outlier,1.017662969498335,1,Maybe Outlier,9.902242451496267,1,likely no Outlier,1, an Outlier
2767,1,Likely an Outlier,0.05071356891696721,1,Maybe Outlier,1.147673294937999,1,Maybe Outlier,9.902397552009894,1,likely no Outlier,1, an Outlier
2766,1,Likely an Outlier,0.17485840793881618,1,Likely an Outlier,1.0010113869689623,1,Maybe Outlier,9.902562417741366,1,likely no Outlier,1, an Outlier
2765,1,Likely an Outlier,0.18374666933420475,1,Likely an Outlier,1.0085550433995294,1,Maybe Outlier,9.902723347134216,1,likely no Outlier,1, an Outlier
2764,1,Likely an Outlier,0.19679777099420265,1,Likely an Outlier,1.0197866922567185,1,Maybe Outlier,9.902883687241708,1,likely no Outlier,1, an Outlier
2763,1,Likely an Outlier,0.18532690323218176,1,Likely an Outlier,1.0297102524853108,1,Maybe Outlier,9.903042448623776,1,likely no Outlier,1, an Outlier
2762,1,Likely an Outlier,0.09690465152077943,1,Maybe Outlier,1.27090074996824,1,Likely an Outlier,9.903191495713624,1,likely no Outlier,1, an Outlier
2761,1,Likely an Outlier,0.14727878253762006,1,Likely an Outlier,1.312772777053395,1,Likely an Outlier,9.903352065728876,1,likely no Outlier,1, an Outlier
2760,1,Likely an Outlier,0.19899491050775336,1,Likely an Outlier,0.9956458825938425,1,Likely no Outlier,9.903515356939998,1,likely no Outlier,1, an Outlier
2759,1,Likely an Outlier,0.19379622898613297,1,Likely an Outlier,1.0452621036668615,1,Maybe Outlier,9.903671712495289,1,likely no Outlier,1, an Outlier
2758,1,Likely an Outlier,0.18086272348381593,1,Likely an Outlier,1.00681867710634,1,Maybe Outlier,9.903826548085663,1,likely no Outlier,1, an Outlier
2757,1,Likely an Outlier,0.19081371074650305,1,Likely an Outlier,1.0219236919725314,1,Maybe Outlier,9.90398176631322,1,likely no Outlier,1, an Outlier
2756,1,Likely an Outlier,0.1939222311811169,1,Likely an Outlier,0.992855697002871,1,Likely no Outlier,9.904136675213,1,likely no Outlier,1, an Outlier
2755,1,Likely an Outlier,0.1922896889450354,1,Likely an Outlier,0.9835317339924099,1,Likely no Outlier,9.904291342637595,1,likely no Outlier,1, an Outlier
2754,1,Likely an Outlier,0.16602504952280334,1,Likely an Outlier,0.9698234871695659,1,Likely no Outlier,9.904442872448103,1,likely no Outlier,1, an Outlier
2753,1,Likely an Outlier,0.18830204724546767,1,Likely an Outlier,0.9796807161041217,1,Likely no Outlier,9.90459760630102,1,likely no Outlier,1, an Outlier
2752,1,Likely an Outlier,0.1902734659857161,1,Likely an Outlier,0.9746056726342609,1,Likely no Outlier,9.904749209943935,1,likely no Outlier,1, an Outlier
2751,1,Likely an Outlier,0.19895612635290355,1,Likely an Outlier,0.9746056726342609,1,Likely no Outlier,9.904901362740869,1,likely no Outlier,1, an Outlier
2750,1,Likely an Outlier,0.19485925945264276,1,Likely an Outlier,1.068760908213173,1,Maybe Outlier,9.905052360890132,1,likely no Outlier,1, an Outlier
2749,1,Likely an Outlier,0.17067076990613944,1,Likely an Outlier,1.16630117210952,1,Maybe Outlier,9.905199043357543,1,likely no Outlier,1, an Outlier
2748,1,Likely an Outlier,0.0703468629144185,1,Maybe Outlier,1.0148985097264003,1,Maybe Outlier,9.905350764626172,1,likely no Outlier,1, an Outlier
2747,1,Likely an Outlier,0.19403040657566456,1,Likely an Outlier,1.0470163991871733,1,Maybe Outlier,9.90550183875775,1,likely no Outlier,1, an Outlier
2746,1,Likely an Outlier,0.16732401327931729,1,Likely an Outlier,1.0587493100624896,1,Maybe Outlier,9.90564809048073,1,likely no Outlier,1, an Outlier
2745,1,Likely an Outlier,0.1890340183501969,1,Likely an Outlier,0.9364724086998496,1,Likely no Outlier,9.905798322456933,1,likely no Outlier,1, an Outlier
2744,1,Likely an Outlier,0.19358080583198745,1,Likely an Outlier,1.0233203715033967,1,Maybe Outlier,9.905945884847085,1,likely no Outlier,1, an Outlier
2743,1,Likely an Outlier,0.19537152570442518,1,Likely an Outlier,1.0509479939770867,1,Maybe Outlier,9.906091751214852,1,likely no Outlier,1, an Outlier
2742,1,Likely an Outlier,0.19285860610736916,1,Likely an Outlier,0.9666106541790226,1,Likely no Outlier,9.90623887137122,1,likely no Outlier,1, an Outlier
2741,1,Likely an Outlier,0.19870566016827312,1,Likely an Outlier,0.9375663166988476,1,Likely no Outlier,9.9063838863585,1,likely no Outlier,1, an Outlier
2740,1,Likely an Outlier,0.20354518160377066,1,Likely an Outlier,0.9732274724888713,1,Likely no Outlier,9.906529539264668,1,likely no Outlier,1, an Outlier
2739,1,Likely an Outlier,0.20368813203267105,1,Likely an Outlier,0.9967397900701988,1,Likely no Outlier,9.906674021225378,1,likely no Outlier,1, an Outlier
2738,1,Likely an Outlier,0.19376628074353597,1,Likely an Outlier,1.006309567608168,1,Maybe Outlier,9.906817789333148,1,likely no Outlier,1, an Outlier
2737,1,Likely an Outlier,0.09167618525254051,1,Maybe Outlier,2.06935530928436,-1,Likely an Outlier,9.906943838221066,1,likely no Outlier,1, an Outlier
2736,1,Likely an Outlier,0.20548282410297153,1,Likely an Outlier,1.024522614902741,1,Maybe Outlier,9.907103604380959,1,likely no Outlier,1, an Outlier
2735,1,Likely an Outlier,0.20186217987798305,1,Likely an Outlier,1.0238647814810131,1,Maybe Outlier,9.907244971484145,1,likely no Outlier,1, an Outlier
2734,1,Likely an Outlier,0.18972860057293706,1,Likely an Outlier,1.0109799055959612,1,Maybe Outlier,9.907386092514956,1,likely no Outlier,1, an Outlier
2733,1,Likely an Outlier,0.19855538723821964,1,Likely an Outlier,0.9649069864075213,1,Likely no Outlier,9.907526923369241,1,likely no Outlier,1, an Outlier
2732,1,Likely an Outlier,0.19280305808024484,1,Likely an Outlier,1.0092119669315092,1,Maybe Outlier,9.907668059501871,1,likely no Outlier,1, an Outlier
2731,1,Likely an Outlier,0.17191570558996755,1,Likely an Outlier,0.9507515825802617,1,Likely no Outlier,9.907805841935874,1,likely no Outlier,1, an Outlier
2730,1,Likely an Outlier,0.1921738224472469,1,Likely an Outlier,1.0211769697392865,1,Maybe Outlier,9.907946368324714,1,likely no Outlier,1, an Outlier
2729,1,Likely an Outlier,-0.0862103094043668,-1,Maybe Outlier,1.8904513602636412,-1,Likely an Outlier,9.908061925108198,1,likely no Outlier,-1, no Outlier
2728,1,Likely an Outlier,0.19496122367972324,1,Likely an Outlier,1.0169346623160946,1,Maybe Outlier,9.90822298664463,1,likely no Outlier,1, an Outlier
2727,1,Likely an Outlier,0.2007101993222445,1,Likely an Outlier,1.0156983756932447,1,Maybe Outlier,9.908360193463322,1,likely no Outlier,1, an Outlier
2726,1,Likely an Outlier,0.1721978035908716,1,Likely an Outlier,1.1126758410976896,1,Maybe Outlier,9.908494460704604,1,likely no Outlier,1, an Outlier
2725,1,Likely an Outlier,0.19196472532610875,1,Likely an Outlier,1.0594144222937572,1,Maybe Outlier,9.908632282632693,1,likely no Outlier,1, an Outlier
2724,1,Likely an Outlier,0.18606726651167121,1,Likely an Outlier,1.1256373403006839,1,Maybe Outlier,9.908766345933016,1,likely no Outlier,1, an Outlier
2723,1,Likely an Outlier,0.19324476934509371,1,Likely an Outlier,0.9887976427071845,1,Likely no Outlier,9.908902944746458,1,likely no Outlier,1, an Outlier
2722,1,Likely an Outlier,0.19450450678265707,1,Likely an Outlier,0.9352265413589883,1,Likely no Outlier,9.909037309926351,1,likely no Outlier,1, an Outlier
2721,1,Likely an Outlier,0.20383287154184332,1,Likely an Outlier,0.9739958617179549,1,Likely no Outlier,9.9091709076085,1,likely no Outlier,1, an Outlier
2720,1,Likely an Outlier,0.20444645586170224,1,Likely an Outlier,0.9636936299048287,1,Likely no Outlier,9.909304001324292,1,likely no Outlier,1, an Outlier
2719,1,Likely an Outlier,0.19457908232898774,1,Likely an Outlier,0.9977415111302838,1,Likely no Outlier,9.909435418249112,1,likely no Outlier,1, an Outlier
2718,1,Likely an Outlier,0.19573945663956138,1,Likely an Outlier,1.0164302046527336,1,Maybe Outlier,9.909568190840067,1,likely no Outlier,1, an Outlier
2717,1,Likely an Outlier,0.10092302389339514,1,Likely an Outlier,1.4406981338653158,1,Likely an Outlier,9.909690185638253,1,likely no Outlier,1, an Outlier
2716,1,Likely an Outlier,0.1954614039485773,1,Likely an Outlier,1.0490859541015196,1,Maybe Outlier,9.909830030330593,1,likely no Outlier,1, an Outlier
2715,1,Likely an Outlier,0.197416580047029,1,Likely an Outlier,1.062672154133954,1,Maybe Outlier,9.90995939868311,1,likely no Outlier,1, an Outlier
2714,1,Likely an Outlier,0.172114996599813,1,Likely an Outlier,1.2038901463116276,1,Likely an Outlier,9.910085687450152,1,likely no Outlier,1, an Outlier
2713,1,Likely an Outlier,0.1945935367072676,1,Likely an Outlier,1.0463081147788167,1,Maybe Outlier,9.910218287824817,1,likely no Outlier,1, an Outlier
2712,1,Likely an Outlier,0.19202847105998833,1,Likely an Outlier,0.9916737707805101,1,Likely no Outlier,9.9103461279158,1,likely no Outlier,1, an Outlier
2711,1,Likely an Outlier,0.187628832592044,1,Likely an Outlier,0.992861605183682,1,Likely no Outlier,9.910473966301739,1,likely no Outlier,1, an Outlier
2710,1,Likely an Outlier,0.06738986949622139,1,Maybe Outlier,1.0249047997339074,1,Maybe Outlier,9.910599289427669,1,likely no Outlier,1, an Outlier
2709,1,Likely an Outlier,0.20570484476753703,1,Likely an Outlier,0.983269841311761,1,Likely no Outlier,9.910727546492055,1,likely no Outlier,1, an Outlier
2708,1,Likely an Outlier,0.19954208733316353,1,Likely an Outlier,0.9622240521380551,1,Likely no Outlier,9.910853224066598,1,likely no Outlier,1, an Outlier
2707,1,Likely an Outlier,0.17315383601848872,1,Likely an Outlier,0.98029606968588,1,Likely no Outlier,9.910976848798464,1,likely no Outlier,1, an Outlier
2706,1,Likely an Outlier,0.20575071855761118,1,Likely an Outlier,0.9970591505448307,1,Likely no Outlier,9.911103187767136,1,likely no Outlier,1, an Outlier
2705,1,Likely an Outlier,0.19516684969539905,1,Likely an Outlier,1.035915234544166,1,Maybe Outlier,9.911227083263402,1,likely no Outlier,1, an Outlier
2704,1,Likely an Outlier,0.16000201960331456,1,Likely an Outlier,0.9830150294413393,1,Likely no Outlier,9.911347105985417,1,likely no Outlier,1, an Outlier
2703,1,Likely an Outlier,0.06500563623863309,1,Maybe Outlier,1.5949236510561147,1,Likely an Outlier,9.911455659939978,1,likely no Outlier,1, an Outlier
2702,1,Likely an Outlier,0.16927979019337414,1,Likely an Outlier,1.0166524640315835,1,Maybe Outlier,9.911593782697103,1,likely no Outlier,1, an Outlier
2701,1,Likely an Outlier,0.2038719734845621,1,Likely an Outlier,1.0067883992776578,1,Maybe Outlier,9.911716614473246,1,likely no Outlier,1, an Outlier
2700,1,Likely an Outlier,0.1770339096665599,1,Likely an Outlier,1.0336972014072017,1,Maybe Outlier,9.91183655176339,1,likely no Outlier,1, an Outlier
2699,1,Likely an Outlier,0.17148662509268436,1,Likely an Outlier,0.9976188958712526,1,Likely no Outlier,9.911956338752475,1,likely no Outlier,1, an Outlier
2698,1,Likely an Outlier,0.2030563073543904,1,Likely an Outlier,0.9934104573609546,1,Likely no Outlier,9.912077194214552,1,likely no Outlier,1, an Outlier
2697,1,Likely an Outlier,0.06271768681625545,1,Maybe Outlier,1.3603533072238192,1,Likely an Outlier,9.91217993962747,1,likely no Outlier,1, an Outlier
2696,1,Likely an Outlier,0.19340258849336645,1,Likely an Outlier,0.9854321764929541,1,Likely no Outlier,9.912315777399872,1,likely no Outlier,1, an Outlier
2695,1,Likely an Outlier,0.05356760445161779,1,Maybe Outlier,1.4352255768967601,1,Likely an Outlier,9.912411583464527,1,likely no Outlier,1, an Outlier
2694,1,Likely an Outlier,0.1982208779473853,1,Likely an Outlier,1.0098440975585645,1,Maybe Outlier,9.912551616043435,1,likely no Outlier,1, an Outlier
2693,1,Likely an Outlier,0.13968434738272484,1,Likely an Outlier,1.4305799038696267,1,Likely an Outlier,9.912659005018387,1,likely no Outlier,1, an Outlier
2692,1,Likely an Outlier,0.11767277990820729,1,Likely an Outlier,1.0201299025986201,1,Maybe Outlier,9.912778610197119,1,likely no Outlier,1, an Outlier
2691,1,Likely an Outlier,0.20880563701846783,1,Likely an Outlier,0.9803290907238414,1,Likely no Outlier,9.912900374790084,1,likely no Outlier,1, an Outlier
2690,1,Likely an Outlier,0.19283955073394998,1,Likely an Outlier,0.9856736478719199,1,Likely no Outlier,9.913014826680385,1,likely no Outlier,1, an Outlier
2689,1,Likely an Outlier,-0.029243009648204366,-1,Maybe Outlier,1.2013643046561377,1,Likely an Outlier,9.913116268209135,1,likely no Outlier,-1, no Outlier
2688,1,Likely an Outlier,0.18610489485192988,1,Likely an Outlier,0.9528480908876219,1,Likely no Outlier,9.913243617533793,1,likely no Outlier,1, an Outlier
2687,1,Likely an Outlier,0.18966442165032116,1,Likely an Outlier,1.0070632004197573,1,Maybe Outlier,9.91335642937113,1,likely no Outlier,1, an Outlier
2686,1,Likely an Outlier,0.1608092360718218,1,Likely an Outlier,1.0073554825469562,1,Maybe Outlier,9.913465872023453,1,likely no Outlier,1, an Outlier
2685,1,Likely an Outlier,0.16804201087140896,1,Likely an Outlier,1.02373219506085,1,Maybe Outlier,9.913579372230231,1,likely no Outlier,1, an Outlier
2684,1,Likely an Outlier,0.03376098816136497,1,Maybe Outlier,1.4224617522689522,1,Likely an Outlier,9.91367997005819,1,likely no Outlier,1, an Outlier
2683,1,Likely an Outlier,0.1815299449243563,1,Likely an Outlier,1.0254324296846182,1,Maybe Outlier,9.913802637324247,1,likely no Outlier,1, an Outlier
2682,-1,Likely no Outlier,-0.04852837758086126,-1,Maybe Outlier,1.6749050687076739,1,Likely an Outlier,9.913878035455609,1,likely no Outlier,-1, no Outlier
2681,1,Likely an Outlier,0.18794461447141003,1,Likely an Outlier,1.0252856590306603,1,Maybe Outlier,9.914022667657491,1,likely no Outlier,1, an Outlier
2680,1,Likely an Outlier,0.09232246518795872,1,Maybe Outlier,1.1790163043947346,1,Maybe Outlier,9.914128417219292,1,likely no Outlier,1, an Outlier
2679,1,Likely an Outlier,0.18932322513314803,1,Likely an Outlier,1.0527441750372495,1,Maybe Outlier,9.914238892879471,1,likely no Outlier,1, an Outlier
2678,1,Likely an Outlier,0.1961832101848654,1,Likely an Outlier,1.0259333169446225,1,Maybe Outlier,9.91434794908438,1,likely no Outlier,1, an Outlier
2677,1,Likely an Outlier,0.20586226481662867,1,Likely an Outlier,1.0170330449639011,1,Maybe Outlier,9.91445577457208,1,likely no Outlier,1, an Outlier
2676,1,Likely an Outlier,0.16168071725223387,1,Likely an Outlier,1.3348522600795811,1,Likely an Outlier,9.914555951995144,1,likely no Outlier,1, an Outlier
2675,1,Likely an Outlier,0.1934795092395462,1,Likely an Outlier,1.0364154241132857,1,Maybe Outlier,9.914667813571235,1,likely no Outlier,1, an Outlier
2674,1,Likely an Outlier,0.188074351468984,1,Likely an Outlier,1.002184780888998,1,Maybe Outlier,9.91477302720137,1,likely no Outlier,1, an Outlier
2673,1,Likely an Outlier,0.20018482652056913,1,Likely an Outlier,0.9666666460573813,1,Likely no Outlier,9.9148784096934,1,likely no Outlier,1, an Outlier
2672,1,Likely an Outlier,0.19938145847891997,1,Likely an Outlier,0.9830925864393931,1,Likely no Outlier,9.914982798081724,1,likely no Outlier,1, an Outlier
2671,1,Likely an Outlier,0.19643543500707322,1,Likely an Outlier,0.9630775919073244,1,Likely no Outlier,9.915086340541126,1,likely no Outlier,1, an Outlier
2670,1,Likely an Outlier,0.18724720009269735,1,Likely an Outlier,0.9469980831869341,1,Likely no Outlier,9.915188802986266,1,Maybe Outlier,1, an Outlier
2669,1,Likely an Outlier,0.10542764921185699,1,Likely an Outlier,0.9612812885186187,1,Likely no Outlier,9.91529172854639,1,Maybe Outlier,1, an Outlier
2668,1,Likely an Outlier,0.19860607432365046,1,Likely an Outlier,1.0405271356988366,1,Maybe Outlier,9.915393161705357,1,Maybe Outlier,1, an Outlier
2667,1,Likely an Outlier,0.19293798914752952,1,Likely an Outlier,1.0313063039264705,1,Maybe Outlier,9.915494637582972,1,Maybe Outlier,1, an Outlier
2666,1,Likely an Outlier,0.16992076910037035,1,Likely an Outlier,1.0434460201064524,1,Maybe Outlier,9.915593215215035,1,Maybe Outlier,1, an Outlier
2665,1,Likely an Outlier,0.16596900786733054,1,Likely an Outlier,1.2184042668585433,1,Likely an Outlier,9.915688805274375,1,Maybe Outlier,1, an Outlier
2664,1,Likely an Outlier,0.1536672462837797,1,Likely an Outlier,1.1834018586311168,1,Maybe Outlier,9.915790874361097,1,Maybe Outlier,1, an Outlier
2663,1,Likely an Outlier,0.20593046972530615,1,Likely an Outlier,1.0529212902820029,1,Maybe Outlier,9.9158927507086,1,Maybe Outlier,1, an Outlier
2662,1,Likely an Outlier,0.19225748629007344,1,Likely an Outlier,1.079586579059434,1,Maybe Outlier,9.915989662302339,1,Maybe Outlier,1, an Outlier
2661,1,Likely an Outlier,0.19291758535476217,1,Likely an Outlier,1.0568198577099674,1,Maybe Outlier,9.916089107913548,1,Maybe Outlier,1, an Outlier
2660,1,Likely an Outlier,0.1708305947296303,1,Likely an Outlier,0.9884605248673936,1,Likely no Outlier,9.9161840762073,1,Maybe Outlier,1, an Outlier
2659,1,Likely an Outlier,0.16865056456224642,1,Likely an Outlier,1.039431188474999,1,Maybe Outlier,9.916280115286872,1,Maybe Outlier,1, an Outlier
2658,1,Likely an Outlier,0.18071109393822515,1,Likely an Outlier,1.108569169703048,1,Maybe Outlier,9.916374344237367,1,Maybe Outlier,1, an Outlier
2657,1,Likely an Outlier,0.10735947376416283,1,Likely an Outlier,1.1315418397367252,1,Maybe Outlier,9.916472923701615,1,Maybe Outlier,1, an Outlier
2656,-1,Likely no Outlier,-0.06640576980379898,-1,Maybe Outlier,2.788633613651728,-1,Likely an Outlier,9.916494649442456,1,Maybe Outlier,-1, no Outlier
2655,1,Likely an Outlier,0.19147496932224395,1,Likely an Outlier,1.0015262599828474,1,Maybe Outlier,9.91666190848192,1,Maybe Outlier,1, an Outlier
2654,1,Likely an Outlier,0.1956436153220517,1,Likely an Outlier,1.0015262599828474,1,Maybe Outlier,9.916755335033947,1,Maybe Outlier,1, an Outlier
2653,1,Likely an Outlier,0.1886448231983907,1,Likely an Outlier,0.9511411465509859,1,Likely no Outlier,9.916848112747564,1,Maybe Outlier,1, an Outlier
2652,1,Likely an Outlier,0.20425195562145587,1,Likely an Outlier,0.9514702984956547,1,Likely no Outlier,9.916940237684022,1,Maybe Outlier,1, an Outlier
2651,1,Likely an Outlier,0.10595226451712647,1,Likely an Outlier,1.0052797838056615,1,Maybe Outlier,9.917031754339044,1,Maybe Outlier,1, an Outlier
2650,1,Likely an Outlier,0.18976562786818196,1,Likely an Outlier,1.0056010985161365,1,Maybe Outlier,9.917122828586985,1,Maybe Outlier,1, an Outlier
2649,1,Likely an Outlier,0.18539152508208434,1,Likely an Outlier,0.973251617703325,1,Likely no Outlier,9.917212755896246,1,Maybe Outlier,1, an Outlier
